#{"t_start": 1783094212.584979, "env_id": "None"}
r,l,t,is_success,final_distance,is_out_of_bounds,is_unsafe_low_altitude,altitude,terminal_reason,terminal_stop_command_accepted,physical_displacement,path_length,max_physical_displacement,min_altitude,motion_command_steps,motion_command_accepted_steps,motion_command_acceptance_rate,mean_action_norm,max_action_norm,mean_xy_action_norm,max_xy_action_norm,last_action_vx,last_action_vy,last_action_vz,last_action_vyaw,reset_method,reset_path,reset_service_attempted,reset_failure_class,reset_position_error,reset_yaw_error,reset_service_status,vertical_safety_penalty,low_altitude_guard_active
-18.933237,12,1183.992862,False,1.8978811887304565,True,False,2.5974621606844748,out_of_bounds,True,1.204882076839913,1.3231755667714522,1.204882076839913,1.6134330377569508,12,12,1.0,0.6415308631530406,0.7317393869501777,0.4422767029196448,0.5018714749309731,0.16073550283908844,-0.3515704870223999,0.45117682218551636,0.02126799151301384,simulator_service,service_success,True,,0.0088,0.0002,service_success,0.0,False
-21.92043,20,1196.913294,False,2.8060775399665685,True,False,2.604076917330862,out_of_bounds,True,2.053102982218919,2.307729321091026,2.053102982218919,1.6141579890608952,20,20,1.0,0.7086723984755026,0.9127799169278547,0.5733644595279601,0.7071067811865476,-0.11822379380464554,0.5,0.5,-0.5649693012237549,simulator_service,service_success,True,,0.0102,0.0001,service_success,0.0,False
-42.777733,53,1216.413107,False,2.859897941187947,True,False,2.726263993631125,out_of_bounds,True,2.0436300337982303,6.460778321543973,2.0436300337982303,1.0777555557335101,53,53,1.0,0.6684727822816794,0.8772299775154648,0.47777955053413823,0.7071067811865476,-0.5,-0.5,0.5,0.13975848257541656,simulator_service,service_success,True,,0.0104,0.0,service_success,0.0,False
-102.00681,80,1246.331565,False,3.9967965580398146,False,False,1.7366044527164832,max_steps,True,3.29698786213317,9.56947477904378,3.3756750297428217,1.122147327304616,80,80,1.0,0.7683222856115142,1.2015132202981809,0.5297889626800294,0.7071067811865476,0.5,-0.5,0.5,0.5851114988327026,simulator_service,service_success,True,,0.0091,0.0,service_success,0.0,False
-17.729633,12,1257.451054,False,1.7549842457829408,True,False,2.6748355580656584,out_of_bounds,True,1.4562070292280616,1.4952597336261624,1.4562070292280616,1.6486968932441248,12,12,1.0,1.0033581134459502,1.793711581496792,0.5837078096183851,0.7071067811865476,-0.5,0.5,-0.5,0.3075997233390808,velocity,post_controller_hold,False,,0.1066,2.3864,not_attempted,0.0,False
-60.922916,73,1281.852605,False,1.3525897732137981,True,False,2.6949870977915538,out_of_bounds,True,1.5936609177740793,9.235958483249666,2.148129081752127,1.1690571821764058,73,73,1.0,1.0428500141755792,1.793711581496792,0.5804776164062853,0.7071067811865476,-0.5,-0.5,0.13053536415100098,-0.5071241855621338,simulator_service,service_success,True,,0.0093,0.0006,service_success,0.0,False
-84.62447,80,1312.873785,False,4.20347032995467,False,False,2.1947461700204083,max_steps,True,3.3324622978704737,10.575308857002303,4.176806048074744,1.0048899669762827,80,80,1.0,1.2067048450637385,1.793711581496792,0.6161930029903805,0.7071067811865476,-0.43759769201278687,0.5,0.01875736191868782,0.41462835669517517,simulator_service,service_success,True,,0.0106,0.0003,service_success,0.0,False
-19.861443,21,1326.496646,False,1.7750718861089274,True,False,2.560289134654184,out_of_bounds,True,1.3038492378407736,2.504920677596295,1.3038492378407736,1.549649871208946,21,21,1.0,0.8137604357404532,1.0068670543762643,0.6040333562973823,0.7071067811865476,0.4268559217453003,-0.324229896068573,0.04324954003095627,0.456373393535614,velocity,post_controller_hold,False,,0.1522,1.1559,not_attempted,0.0,False
-19.913794,17,1339.413358,False,2.4080876850490416,True,False,2.546245223706071,out_of_bounds,True,1.698777871345906,1.9966934764615867,1.698777871345906,1.6142531544598804,17,17,1.0,0.6997948420765319,1.1411453564948646,0.4679685519413778,0.7071067811865476,0.5,-0.5,0.03091072291135788,-0.8951297402381897,simulator_service,service_success,True,,0.0099,0.0,service_success,0.0,False
20.087032,21,1353.826777,True,0.3335478840421971,False,False,1.864193670063099,success,True,1.1532650891083778,2.1725133846187363,1.2549024757445961,1.613561216387945,21,21,1.0,0.6690460272039097,0.8768274374305154,0.4880466031811304,0.7071067811865476,-0.10035693645477295,-0.14514829218387604,-0.4219261109828949,0.24048574268817902,simulator_service,service_success,True,,0.011,0.0,service_success,0.0,False
19.388624,15,1366.532829,True,0.38894785843479524,False,False,1.8088636166129057,success,True,1.2042273191621018,1.6778116476323572,1.2042273191621018,1.6044260310864011,15,15,1.0,0.7408418889406527,0.8653738283833589,0.5278396586895385,0.6340147813438654,0.5,0.3209949731826782,-0.5,-0.27734196186065674,velocity,post_controller_hold,False,,0.1019,0.8427,not_attempted,0.0,False
-22.184822,24,1381.045509,False,2.7379264307106035,True,False,2.6050218249462618,out_of_bounds,True,1.8391203538618957,3.250044108435546,1.8391203538618957,1.339413434390427,24,24,1.0,1.163152009634061,1.7233086619192028,0.6423541808059016,0.7071067811865476,-0.04890303313732147,0.5,0.5,1.5707963705062866,velocity,post_controller_hold,False,,0.2286,1.3568,not_attempted,0.0,False
-17.268925,12,1393.163565,False,1.651027807660929,True,False,2.6574721504138266,out_of_bounds,True,1.169988982311593,1.311111391060174,1.169988982311593,1.6137127809563059,12,12,1.0,0.8508530479085133,1.0407206682573729,0.44650799183242934,0.7071067811865476,-0.5,-0.5,-0.24963758885860443,-0.06240293011069298,simulator_service,service_success,True,,0.0102,0.0003,service_success,0.0,False
-106.379616,48,1412.786988,False,3.670851261198929,True,False,2.744881413086156,out_of_bounds,True,3.235162007109783,6.605266286135077,3.844535848567941,1.0626944424314495,48,48,1.0,1.1713683853184647,1.793711581496792,0.6474655507183115,0.7071067811865476,0.5,-0.5,-0.5,1.5707963705062866,simulator_service,service_success,True,,0.0105,0.0004,service_success,0.0,False
-32.186745,30,1428.697287,False,2.0326416607917306,True,False,2.709067008483519,out_of_bounds,True,1.4826175652564197,3.658576752537436,1.4826175652564197,1.1575210147456856,30,30,1.0,0.7656638938336265,0.8857512436836904,0.472327439331396,0.7071067811865476,-0.06015068292617798,-0.0999554917216301,0.5,0.35840529203414917,simulator_service,service_success,True,,0.0106,0.0004,service_success,0.0,False
-20.882328,24,1443.369949,False,1.050837834810891,True,False,2.5665039567380044,out_of_bounds,True,1.1217163272211375,2.191823726162342,1.1217163272211375,1.230790840018431,24,24,1.0,0.7990061742568674,1.3639592730849643,0.3305165977056488,0.5019662560746654,0.5,0.044386059045791626,0.5,0.7225375175476074,simulator_service,service_success,True,,0.0103,0.0,service_success,0.0,False
-20.202238,30,1458.924943,False,1.8848431015516995,True,False,2.7836041857594958,out_of_bounds,True,1.794189677945508,2.828472674716565,1.794189677945508,1.613810466196969,30,30,1.0,0.938063863553466,1.7041424668482632,0.4711214389776826,0.7071067811865476,-0.5,0.5,0.5,1.150942325592041,simulator_service,service_success,True,,0.0104,0.0,service_success,0.0,False
-20.606104,28,1474.139453,False,1.2098278318871611,True,False,2.664978442053023,out_of_bounds,True,1.19691407294597,3.4012845699258225,1.19691407294597,1.573845812074987,28,28,1.0,1.0659970581287284,1.725415380759627,0.611579598383902,0.7071067811865476,0.5,0.025907453149557114,-0.5,-0.555794358253479,simulator_service,service_success,True,,0.0076,0.0,service_success,0.0,False
-27.156395,10,1489.054931,False,1.2617893132630444,False,True,0.9887059819519735,unsafe_low_altitude,True,0.6719488125687159,0.7274970957946247,0.6719488125687159,0.9887059819519735,10,10,1.0,0.6962604348408622,1.107557434719681,0.24181989930762074,0.5001985626818497,-0.5,-0.014092626050114632,0.5,0.852340817451477,simulator_service,service_success,True,,0.0098,0.0011,service_success,-5.281736332768334,False
-17.819416,13,1499.036301,False,1.5146104873048105,True,False,2.759139090671219,out_of_bounds,True,1.2238197537066835,1.7376953342828203,1.2238197537066835,1.614323178520679,13,13,1.0,1.103745305203155,1.3864329893539211,0.6183021347140456,0.7071067811865476,0.5,-0.37071454524993896,0.5,-0.626447856426239,simulator_service,service_success,True,,0.0108,0.0,service_success,0.0,False
-15.64659,11,1511.7719,False,1.15825323740031,True,False,2.5581103522221977,out_of_bounds,True,1.0285209527764498,1.0295934119788723,1.0285209527764498,1.612170897510079,11,11,1.0,0.674169298455613,0.8191780056175128,0.21444246556889424,0.3315655763866557,0.061813581734895706,-0.1044805496931076,0.5,-0.6374288201332092,simulator_service,service_success,True,,0.0108,0.0,service_success,0.0,False
-24.119509,44,1531.595285,False,1.4422989966759252,True,False,2.654175139356676,out_of_bounds,True,1.1046069537971652,4.827161783859287,1.1046069537971652,1.26058933349111,44,44,1.0,0.8086956331427172,1.0246993994023053,0.5192676125047787,0.7071067811865476,-0.5,0.10341116786003113,0.5,0.2368074357509613,simulator_service,service_success,True,,0.0108,0.0,service_success,0.0,False
-43.615368,25,1547.495771,False,3.5558443762681784,True,False,2.5339464573085944,out_of_bounds,True,2.737687776852872,3.444057571202468,2.737687776852872,1.1481013477159776,25,25,1.0,0.9383902886039269,1.0794525792261125,0.6206028901502825,0.7071067811865476,-0.5,-0.4996810555458069,0.5,-0.6446213722229004,simulator_service,service_success,True,,0.011,0.0,service_success,0.0,False
-27.118938,29,1564.319733,False,1.1609081715556933,True,False,2.6815443774316163,out_of_bounds,True,1.6636698610532965,3.1036648298268,1.6636698610532965,1.211245121011973,29,29,1.0,0.7066567208622568,0.8871299194412737,0.43452445603048456,0.6110348414088125,-0.21509157121181488,-0.03634113073348999,0.35474470257759094,-0.7833074927330017,simulator_service,service_success,True,,0.011,0.0,service_success,0.0,False
19.880856,15,1577.743775,True,0.215043397217951,False,False,1.543619297730518,success,True,0.7349755251747774,1.1882919108064276,0.7349755251747774,1.543619297730518,15,15,1.0,0.8491788816244455,1.1030303727420823,0.41330685716729604,0.500147934224639,0.2691066563129425,-0.31144073605537415,-0.23523660004138947,-0.38335952162742615,simulator_service,service_success,True,,0.011,0.0,service_success,0.0,False
-49.06316,76,1604.44652,False,2.1503808495733154,True,False,2.7097276522000597,out_of_bounds,True,1.9964633822536675,9.87114637105043,1.9964633822536675,1.147111551800452,76,76,1.0,1.1814757594902834,1.793711581496792,0.551546367366528,0.7071067811865476,-0.5,0.38401415944099426,0.5,1.0254517793655396,velocity,post_controller_hold,False,,0.1766,1.8938,not_attempted,0.0,False
-52.15018,77,1628.091613,False,5.233175438785028,True,False,2.552145824476488,out_of_bounds,True,5.921894775619687,9.424256006827818,5.921894775619687,1.1857122835679632,77,77,1.0,1.0418461142995257,1.7297218261387977,0.5492814893654759,0.7071067811865476,0.5,0.2925395965576172,0.5,0.6866642236709595,simulator_service,service_success,True,,0.0111,0.0,service_success,0.0,False
-16.189919,21,1642.777602,False,1.3086185719569212,True,False,2.586169021491594,out_of_bounds,True,1.76165845679785,2.019895323684718,1.76165845679785,1.6122512859263893,21,21,1.0,0.655738384162496,0.8532951401209368,0.423665741631278,0.6481846664205404,-0.12352001667022705,0.015102267265319824,0.4335072636604309,-0.7243609428405762,simulator_service,service_success,True,,0.0112,0.0,service_success,0.0,False
-18.181122,26,1656.015651,False,1.433220724553719,True,False,2.5820368203241078,out_of_bounds,True,1.0998254248503692,2.5633005281700227,1.0998254248503692,1.6139011840370239,26,26,1.0,0.757842896563202,1.0755581054117298,0.4180406999494144,0.6602289476725618,-0.11259107291698456,0.10078690201044083,0.017587650567293167,0.7396894693374634,simulator_service,service_success,True,,0.0098,0.0,service_success,0.0,False
6.0921974,17,1671.295317,True,0.14765635038458255,False,False,1.5327790991753496,success,True,1.0561540424347349,1.755862258199432,1.0561540424347349,1.1686776977016153,17,17,1.0,0.7559822541698612,0.7924810507584452,0.481995214726154,0.5304837793136693,0.5,-0.05427241325378418,0.5,-0.3443388342857361,simulator_service,service_success,True,,0.0112,0.0001,service_success,-3.282052569019754,True
-56.312828,60,1691.704436,False,2.1871454870225198,True,False,2.7688591059426093,out_of_bounds,True,3.158384108387721,7.328730912076033,3.158384108387721,1.1141896614306153,60,60,1.0,0.9931102920868433,1.7079090626283757,0.5759706951636822,0.7071067811865476,0.5,-0.23060342669487,0.365068256855011,-1.5487340688705444,velocity,post_controller_hold,False,,0.1397,1.1829,not_attempted,0.0,False
20.266232,11,1705.718995,True,0.3221688396603058,False,False,1.403739966677622,success,True,0.8480850901220712,0.8780719665383961,0.8480850901220712,1.403739966677622,11,11,1.0,1.0026503724289064,1.2749766769548811,0.5933310047218822,0.6756529296199117,0.11191730201244354,0.5,0.020519204437732697,0.1393212229013443,simulator_service,service_success,True,,0.0114,0.0002,service_success,0.0,False
-135.28833,53,1724.842552,False,1.6552332792019577,True,False,2.593568968124062,out_of_bounds,True,1.333831799019778,6.487125881971753,1.4397117097104624,1.009006686931949,53,53,1.0,1.164135866982209,1.793711581496792,0.5456263286336854,0.7071067811865476,-0.17585714161396027,-0.5,0.5,1.5400269031524658,velocity,post_controller_hold,False,,0.2217,1.6814,not_attempted,0.0,False
-17.55635,11,1735.252773,False,1.4398682765052715,True,False,2.5728525363674355,out_of_bounds,True,1.0802675716375116,1.2456211040391154,1.0802675716375116,1.6119231607319362,11,11,1.0,1.0867125406591278,1.1633115152615272,0.5681674197126867,0.7071067811865476,0.48309656977653503,0.5,0.5,-0.7873445153236389,simulator_service,service_success,True,,0.0113,0.0005,service_success,0.0,False
-16.257666,14,1746.459272,False,1.3702427112037856,True,False,2.8266975836504,out_of_bounds,True,1.2608672051518626,1.4855939357361745,1.2608672051518626,1.6122150018481323,14,14,1.0,1.0157421232768542,1.59039591557361,0.4125524299659555,0.7071067811865476,-0.31803813576698303,0.20375913381576538,0.5,-0.2141416072845459,simulator_service,service_success,True,,0.0115,0.0,service_success,0.0,False
-31.47835,17,1760.54333,False,1.2319890918170617,False,True,0.9728445147971712,unsafe_low_altitude,True,0.6795722272209884,1.3772234200315339,0.6795722272209884,0.9728445147971712,17,17,1.0,0.8678577976883743,1.1118058212501676,0.4599285601786896,0.7071067811865476,-0.5,0.5,0.5,0.688322901725769,simulator_service,service_success,True,,0.0115,0.0,service_success,-6.926451902076296,True
-61.48391,78,1789.246451,True,0.34732667006790807,False,False,1.5292107727549584,success,True,1.1330102782648248,9.925249158528253,1.266368447154852,1.1288769329793942,78,78,1.0,0.9681240786011538,1.4970696168130124,0.5534739121128468,0.7071067811865476,0.22988881170749664,0.2556895613670349,-0.16360065340995789,-0.4027903974056244,simulator_service,service_success,True,,0.0115,0.0,service_success,0.0,False
-18.2173,26,1803.164884,False,1.5588464623247715,True,False,2.7233882855210245,out_of_bounds,True,2.4402415764238454,2.8030027543347744,2.4402415764238454,1.441825761437474,26,26,1.0,1.0356829102957652,1.2903345882641184,0.5499591198881201,0.7071067811865476,0.5,-0.5,0.5,-0.60914546251297,velocity,post_controller_hold,False,,0.1759,0.9011,not_attempted,0.0,False
-16.807064,26,1816.969401,False,1.1648449112101034,True,False,2.6018530347869397,out_of_bounds,True,1.7878985840803263,2.2328638187149443,1.7878985840803263,1.6117287910550917,26,26,1.0,0.6233480486605191,0.9150472681720614,0.396371724547661,0.7071067811865476,0.14294077455997467,-0.13905726373195648,0.27803683280944824,0.03805714100599289,simulator_service,service_success,True,,0.0114,0.0,service_success,0.0,False
20.438135,12,1832.993099,True,0.3617035383070626,False,False,1.866137564327945,success,True,1.038079175637183,1.1513012933077704,1.038079175637183,1.6118001514281275,12,12,1.0,0.8718990896470507,1.0694721742986901,0.5082137517993167,0.5499515307174812,0.03525128588080406,-0.5,0.0009138984605669975,-0.9447365999221802,simulator_service,service_success,True,,0.0114,0.0,service_success,0.0,False
-47.528385,42,1850.159221,False,2.9161735786553877,True,False,2.5982023687662146,out_of_bounds,True,2.0690819636209277,4.935522552380611,2.0690819636209277,1.2086238140385261,42,42,1.0,1.1014513697102313,1.7497074950570946,0.5333430423042279,0.7071067811865476,-0.5,-0.26734909415245056,0.5,0.5097475647926331,velocity,post_controller_hold,False,,0.0632,1.3486,not_attempted,0.0,False
-18.01273,12,1861.182935,False,1.535148231931918,True,False,2.591615550679647,out_of_bounds,True,1.1748322348393974,1.4263079037512418,1.1748322348393974,1.6117513182713241,12,12,1.0,0.8781657776049289,1.2021713991196763,0.5867733729029986,0.7071067811865476,0.5,-0.253445565700531,0.5,0.10710477083921432,simulator_service,service_success,True,,0.0114,0.0,service_success,0.0,False
-15.350514,12,1875.005733,False,1.0633741325372892,True,False,2.6497889406674173,out_of_bounds,True,1.3122551187387488,1.3168569049874876,1.3122551187387488,1.6119342039491555,12,12,1.0,0.7769291637935982,1.0923999941009601,0.36106553067539804,0.5113115170753056,0.22407105565071106,0.09055326879024506,0.3754732012748718,0.9969703555107117,simulator_service,service_success,True,,0.0115,0.0,service_success,0.0,False
-16.072351,14,1889.426581,False,1.441628855659214,True,False,2.6213578611658446,out_of_bounds,True,1.7529171203515734,1.7667089676318417,1.7529171203515734,1.6139954146884172,14,14,1.0,0.9608650542460959,1.1670797228217291,0.574409199390019,0.7071067811865476,-0.4458758234977722,-0.32999640703201294,0.18871934711933136,-0.2959369122982025,simulator_service,service_success,True,,0.0115,0.0001,service_success,0.0,False
-19.222694,14,1901.209768,False,1.7359330344551414,True,False,2.8606442449181797,out_of_bounds,True,1.2762431107319239,1.825990072628274,1.2762431107319239,1.6138895923264698,14,14,1.0,1.4060681412751754,1.6344569884417266,0.6403451178689844,0.6676851626395522,0.5,-0.4187180697917938,0.5,1.3074312210083008,simulator_service,service_success,True,,0.0114,0.0001,service_success,0.0,False
-63.90096,80,1930.5532,False,1.5717034463732489,False,False,1.3868134389219662,max_steps,True,2.5051155260101163,7.646764270172875,2.5051155260101163,1.077671893733736,80,80,1.0,0.9318524004843007,1.7515702135245603,0.41777325539278537,0.7071067811865476,0.5,0.28800421953201294,0.40396714210510254,-0.16313789784908295,simulator_service,service_success,True,,0.0115,0.0,service_success,0.0,False
-26.964064,34,1949.155462,False,1.5396283927001044,True,False,2.819589095269624,out_of_bounds,True,1.8284959817257846,4.284480508659325,1.8284959817257846,1.2530435819115249,34,34,1.0,1.2410124504053817,1.793711581496792,0.6103414451260081,0.7071067811865476,0.5,-0.4225165545940399,-0.08537469059228897,-0.1855311095714569,velocity,post_controller_hold,False,,0.2364,1.1668,not_attempted,0.0,False
-16.995565,14,1963.871387,False,1.3144525890781749,True,False,2.6159605803635926,out_of_bounds,True,1.2602409405256232,1.4380041724062078,1.2602409405256232,1.6147795726614935,14,14,1.0,0.6428495395581347,0.7057400280297925,0.4179679677767171,0.5217739509626697,0.33592432737350464,0.04089445620775223,0.5,-0.36544695496559143,simulator_service,service_success,True,,0.0123,0.0001,service_success,0.0,False
-31.27835,22,1983.480744,False,1.011470262877447,False,True,0.963209962043968,unsafe_low_altitude,True,0.7812626031403215,2.1220543176168345,0.7812626031403215,0.963209962043968,22,22,1.0,0.9133638615705532,1.128019143015565,0.48794915835791614,0.5825343396346718,-0.1713314950466156,-0.5,0.021209463477134705,0.6119106411933899,simulator_service,service_success,True,,0.0115,0.0,service_success,-4.68448618555299,False
-34.85897,26,2004.090728,False,1.2693034946660977,False,True,0.9132437944792413,unsafe_low_altitude,True,1.0418402178835977,2.906709532951717,1.192896774018447,0.9132437944792413,26,26,1.0,0.8312968111618345,0.9393592129034605,0.5282197403260608,0.6478704671517965,-0.5,0.4119904637336731,-0.5,-0.46115028858184814,simulator_service,service_success,True,,0.0117,0.0,service_success,0.0,False
-125.194244,79,2032.403511,False,3.860546459536095,True,False,2.5678572570720983,out_of_bounds,True,2.971230009878339,9.806225591317295,2.971230009878339,1.1093130338727166,79,79,1.0,0.9822379241915156,1.6511370833914971,0.5861364194768306,0.7071067811865476,-0.5,0.05911841243505478,0.18804368376731873,0.018297620117664337,simulator_service,service_success,True,,0.0114,0.0,service_success,0.0,False
-40.461353,27,2050.224576,False,1.212161556565146,True,False,2.665972552449277,out_of_bounds,True,1.6238967858106799,3.1139850683064227,1.6238967858106799,1.196896327009034,27,27,1.0,0.9782275367499489,1.278682865264257,0.47499653462317687,0.7071067811865476,0.28691962361335754,-0.5,0.21551337838172913,0.2149319052696228,simulator_service,service_success,True,,0.0116,0.0,service_success,0.0,False
-81.16763,71,2077.330537,False,5.343751938715597,True,False,1.6697791936754374,out_of_bounds,True,5.10326807585768,9.081640765144655,5.10326807585768,1.0953940554296986,71,71,1.0,1.0295297736933984,1.793711581496792,0.5743230348800045,0.7071067811865476,-0.5,0.2856011688709259,0.5,1.5707963705062866,simulator_service,service_success,True,,0.0116,0.0003,service_success,-1.1225871012346555,False
-23.253384,41,2098.441613,False,2.4451769055892774,True,False,2.594323647490148,out_of_bounds,True,2.4497004733516383,4.164457477253106,2.4497004733516383,1.2843608785301834,41,41,1.0,0.6460774241725574,1.2064329849059323,0.49180318985631166,0.7071067811865476,0.5,0.4890371859073639,0.5,-0.8463587760925293,simulator_service,service_success,True,,0.0114,0.0002,service_success,0.0,False
-17.594501,34,2117.942742,False,1.3344738882105855,True,False,2.811289510549752,out_of_bounds,True,1.3480763511197118,3.851771004771929,1.7762366948160817,1.6130751793064406,34,34,1.0,0.9227313214960293,1.2782592151883743,0.5679762780306665,0.7071067811865476,0.5,-0.5,0.4707002341747284,0.6864129304885864,simulator_service,service_success,True,,0.011,0.0005,service_success,0.0,False
-30.03747,38,2138.472705,False,1.4754499158493422,True,False,2.611319471830629,out_of_bounds,True,2.1445249354914666,4.735013655402018,2.25877872669447,1.2423165338259987,38,38,1.0,0.8147830317645616,1.1271461184439966,0.6037401143912802,0.7071067811865476,0.5,-0.5,-0.5,0.34420764446258545,simulator_service,service_success,True,,0.0114,0.0002,service_success,0.0,False
-18.782455,21,2159.076845,False,1.512120654115343,False,True,0.8845196329505982,unsafe_low_altitude,True,0.9309776838780078,2.388339798304149,0.9309776838780078,0.8845196329505982,21,21,1.0,0.9032295288812768,1.2215492625429203,0.6399521318966215,0.7071067811865476,0.5,0.5,-0.5,0.8615002036094666,simulator_service,service_success,True,,0.0116,0.0,service_success,0.0,False
